annot1_idx,annot2_idx,distance,label1,label2
261,221,13.3343921177413,rh_R_IFJa_ROI,rh_parsopercularis_part3
262,156,15.7051883584778,rh_R_IFJp_ROI,rh_caudalmiddlefrontal_part1
263,113,2.14145554896501,rh_R_IFSp_ROI,lh_superiorfrontal_part5
264,109,8.98488988756196,rh_R_IFSa_ROI,lh_superiorfrontal_part1
265,260,9.83225855566016,rh_R_p9-46v_ROI,rh_rostralmiddlefrontal_part5
266,105,9.32901929255689,rh_R_46_ROI,lh_rostralmiddlefrontal_part7
267,106,5.51242132735911,rh_R_a9-46v_ROI,lh_rostralmiddlefrontal_part8
268,265,7.80494289506859,rh_R_9-46d_ROI,rh_rostralmiddlefrontal_part10
269,99,10.3098852230164,rh_R_9a_ROI,lh_rostralmiddlefrontal_part1
270,69,2.94285000111747,rh_R_10v_ROI,lh_parstriangularis_part2
271,100,7.99752363951788,rh_R_a10p_ROI,lh_rostralmiddlefrontal_part2
272,302,8.94772934231952,rh_R_10pp_ROI,rh_frontalpole_part1
273,196,7.81223209878253,rh_R_11l_ROI,rh_lateralorbitofrontal_part2
274,43,8.9593359705872,rh_R_13l_ROI,lh_lateralorbitofrontal_part3
275,44,17.1093574523486,rh_R_OFC_ROI,lh_lateralorbitofrontal_part4
276,42,12.1124159913618,rh_R_47s_ROI,lh_lateralorbitofrontal_part2
277,130,10.2017316862682,rh_R_LIPd_ROI,lh_superiorparietal_part9
278,157,15.4440457621191,rh_R_6a_ROI,rh_caudalmiddlefrontal_part2
279,5,7.63385762094473,rh_R_i6-8_ROI,lh_caudalmiddlefrontal_part2
280,274,5.15209151246826,rh_R_s6-8_ROI,rh_superiorfrontal_part9
281,230,16.7383174526914,rh_R_43_ROI,rh_postcentral_part2
282,230,16.8623693621761,rh_R_OP4_ROI,rh_postcentral_part2
283,296,6.6142496799157,rh_R_OP1_ROI,rh_supramarginal_part2
284,3,18.6348241024019,rh_R_OP2-3_ROI,lh_caudalanteriorcingulate_part1
285,306,15.9436729857645,rh_R_52_ROI,rh_insula_part2
286,296,16.9799564440017,rh_R_RI_ROI,rh_supramarginal_part2
287,81,8.76623687196556,rh_R_PFcm_ROI,lh_posteriorcingulate_part2
288,308,9.96066685557511,rh_R_PoI2_ROI,rh_insula_part4
289,291,13.3367349049046,rh_R_TA2_ROI,rh_superiortemporal_part3
290,98,4.78144501135247,rh_R_FOP4_ROI,lh_rostralanteriorcingulate_part1
291,308,3.57435755413308,rh_R_MI_ROI,rh_insula_part4
292,42,13.9712140697294,rh_R_Pir_ROI,lh_lateralorbitofrontal_part2
293,53,14.060845874919,rh_R_AVI_ROI,lh_medialorbitofrontal_part3
294,305,9.79022515156463,rh_R_AAIC_ROI,rh_insula_part1
295,239,8.14887781580651,rh_R_FOP1_ROI,rh_precentral_part1
296,98,7.03079373887212,rh_R_FOP3_ROI,lh_rostralanteriorcingulate_part1
297,98,20.6637792128908,rh_R_FOP2_ROI,lh_rostralanteriorcingulate_part1
298,94,19.9265979448342,rh_R_PFt_ROI,lh_precuneus_part4
299,286,14.5004609737489,rh_R_AIP_ROI,rh_superiorparietal_part8
300,163,13.9685977660979,rh_R_EC_ROI,rh_entorhinal_part1
301,54,11.5365452916163,rh_R_PreS_ROI,lh_middletemporal_part1
302,56,8.96874969628525,rh_R_H_ROI,lh_middletemporal_part3
303,184,17.3027664896171,rh_R_ProS_ROI,rh_isthmuscingulate_part1
304,163,9.01378308171821,rh_R_PeEc_ROI,rh_entorhinal_part1
305,291,11.2185583279164,rh_R_STGa_ROI,rh_superiortemporal_part3
306,293,8.061834742437,rh_R_PBelt_ROI,rh_superiortemporal_part5
307,293,12.8757323371061,rh_R_A5_ROI,rh_superiortemporal_part5
308,54,7.70375929444112,rh_R_PHA1_ROI,lh_middletemporal_part1
309,26,3.96738349476016,rh_R_PHA3_ROI,lh_inferiortemporal_part3
310,292,11.2647268172843,rh_R_STSda_ROI,rh_superiortemporal_part4
311,30,18.011374305986,rh_R_STSdp_ROI,lh_isthmuscingulate_part1
312,208,1.67201766423652,rh_R_STSvp_ROI,rh_middletemporal_part1
