annot1_idx,annot2_idx,distance,label1,label2
165,123,1.3155306911227,rh_fusiform_part2,lh_L_PeEc_ROI
166,200,5.56398980142881,rh_fusiform_part3,rh_R_FFC_ROI
167,136,2.90600498778446,rh_fusiform_part4,lh_L_TF_ROI
168,345,1.03568079559545,rh_fusiform_part5,rh_R_VVC_ROI
169,332,20.5333108549357,rh_inferiorparietal_part1,rh_R_PGi_ROI
170,340,11.4280135828611,rh_inferiorparietal_part2,rh_R_V3CD_ROI
171,143,16.1637659160632,rh_inferiorparietal_part3,lh_L_DVT_ROI
172,17,5.43583454984221,rh_inferiorparietal_part4,lh_L_V7_ROI
173,323,2.57986280766317,rh_inferiorparietal_part5,rh_R_TPOJ3_ROI
174,30,7.42390063650171,rh_inferiorparietal_part6,lh_L_7Pm_ROI
175,325,11.8338396368328,rh_inferiorparietal_part7,rh_R_PGp_ROI
176,16,6.13541677451539,rh_inferiorparietal_part8,lh_L_POS2_ROI
177,327,5.48409368367971,rh_inferiorparietal_part9,rh_R_IP1_ROI
178,4,8.6428783314523,rh_inferiorparietal_part10,lh_L_V6_ROI
179,119,9.52242650126189,rh_inferiortemporal_part1,lh_L_EC_ROI
180,320,12.8382580496586,rh_inferiortemporal_part2,rh_R_PH_ROI
181,316,9.54869471063339,rh_inferiortemporal_part3,rh_R_TE2a_ROI
182,161,9.84827516216331,rh_inferiortemporal_part4,lh_L_VMV2_ROI
183,128,3.3801814698706,rh_inferiortemporal_part5,lh_L_PHA3_ROI
184,130,8.93781984252976,rh_isthmuscingulate_part1,lh_L_STSdp_ROI
185,26,5.55249835170147,rh_isthmuscingulate_part2,lh_L_PSL_ROI
186,22,2.35904152965632,rh_lateraloccipital_part1,lh_L_LO2_ROI
187,338,7.73776795555712,rh_lateraloccipital_part2,rh_R_V4t_ROI
188,21,1.62389250660464,rh_lateraloccipital_part3,lh_L_LO1_ROI
189,159,6.17383274109367,rh_lateraloccipital_part4,lh_L_V3CD_ROI
190,204,4.51529213579022,rh_lateraloccipital_part5,rh_R_PIT_ROI
191,340,12.5510244243079,rh_lateraloccipital_part6,rh_R_V3CD_ROI
192,23,8.44623012731456,rh_lateraloccipital_part7,lh_L_PIT_ROI
193,7,9.88291320251256,rh_lateraloccipital_part8,lh_L_V4_ROI
194,202,9.56436128501464,rh_lateraloccipital_part9,rh_R_LO1_ROI
195,95,5.55100647072324,rh_lateralorbitofrontal_part1,lh_L_47s_ROI
